source,section,case,face,arm_label,arm_id,run_tag,republished,status,detail,unscored_cause
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-442d4aab,build,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓ 7/7,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-442d4aab,build,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓ 7/7,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-47eea242,review,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓ 4,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-47eea242,review,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓ 4,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-569dbe0d,build,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓ 10/10,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-569dbe0d,build,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓ 10/10,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-61f7ad01,build,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓ 7/7,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-61f7ad01,build,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓ 7/7,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-641195e2,build,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓ 8/8,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-641195e2,build,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓ 8/8,
amber-ollama/results/2026-W37.md,Makeup matrix,A-6fbeb363,ops,deepseek-v4-flash:0731,deepseek-v4-flash:0731@ollama,makeup,0,pass,✓ 6/6,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-6fbeb363,ops,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W37.md,Makeup matrix,A-6fbeb363,ops,glm-5.3-flash,glm-5.3-flash@ollama,makeup,0,pass,✓ 6/6,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-6fbeb363,ops,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-77d62143,build,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓ 8/8,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-77d62143,build,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓ 8/8,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-791e90ac,text,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓ 6/6,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-791e90ac,text,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓ 6/6,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-87c472cb,build,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,fail,✗ 6/8,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-87c472cb,build,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,fail,✗ 6/8,
amber-ollama/results/2026-W37.md,Makeup matrix,A-8c909d0a,ops,deepseek-v4-flash:0731,deepseek-v4-flash:0731@ollama,makeup,0,pass,✓ 7/7,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-8c909d0a,ops,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W37.md,Makeup matrix,A-8c909d0a,ops,glm-5.3-flash,glm-5.3-flash@ollama,makeup,0,pass,✓ 7/7,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-8c909d0a,ops,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-8d4bc770,ops,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-8d4bc770,ops,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-984e80ee,ops,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-984e80ee,ops,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓（首跑挂、当场复测过）,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-a317e74b,verify,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,fail,✗ 7/15,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-a317e74b,verify,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,fail,✗ 0/15,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-a5608487,ops,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-a5608487,ops,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-be92627f,verify,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,fail,✗ 4/9,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-be92627f,verify,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,fail,✗ 4/9,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-cdc3d11a,review,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,fail,✗ 0,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-cdc3d11a,review,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,fail,✗ -2,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-d511f9e8,verify,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,fail,✗ 4/12,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-d511f9e8,verify,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,fail,✗ 4/12,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-d9b79b46,ui-build,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-d9b79b46,ui-build,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,fail,✗,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-ea80d793,vision,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,fail,✗ -2,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-ea80d793,vision,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,fail,✗ 2.0,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-0676097b,req-drift,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 4/4,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-0676097b,req-drift,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 4/4,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-0676097b,req-drift,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 4/4,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-13854d9d,text,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-13854d9d,text,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-13854d9d,text,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-1fd3683a,text,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 2/2,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-1fd3683a,text,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 2/2,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-1fd3683a,text,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 2/2,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-24bcf707,ops,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-24bcf707,ops,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-24bcf707,ops,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-442d4aab,build,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 7/7,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-442d4aab,build,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 7/7,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-442d4aab,build,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 7/7,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-47eea242,review,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,fail,✗ 1,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-47eea242,review,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 4,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-47eea242,review,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 3,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-569dbe0d,build,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 10/10,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-569dbe0d,build,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 10/10,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-569dbe0d,build,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 10/10,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-61f7ad01,build,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 7/7,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-61f7ad01,build,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 7/7,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-61f7ad01,build,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 7/7,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-641195e2,build,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 8/8,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-641195e2,build,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 8/8,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-641195e2,build,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 8/8,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-6fbeb363,ops,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 6/6,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-6fbeb363,ops,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 6/6,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-6fbeb363,ops,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 6/6,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-77d62143,build,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 8/8,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-77d62143,build,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 8/8,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-77d62143,build,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 8/8,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-791e90ac,text,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,fail,✗ no code,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-791e90ac,text,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 6/6,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-791e90ac,text,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 6/6,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-87c472cb,build,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,fail,✗ 6/8,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-87c472cb,build,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,fail,✗ 6/8,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-87c472cb,build,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,fail,✗ 6/8,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-8c909d0a,ops,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 7/7,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-8c909d0a,ops,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 7/7,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-8c909d0a,ops,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 7/7,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-8d4bc770,ops,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-8d4bc770,ops,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-8d4bc770,ops,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-984e80ee,ops,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-984e80ee,ops,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-984e80ee,ops,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-a317e74b,verify,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,fail,✗ 7/15,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-a317e74b,verify,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,fail,✗ 13/15,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-a317e74b,verify,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,fail,✗ 7/15,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-a5608487,ops,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-a5608487,ops,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-a5608487,ops,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,pass,✓ 5/5,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-be92627f,verify,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,fail,✗ 4/9,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-be92627f,verify,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,fail,✗ 8/9,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-be92627f,verify,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,fail,✗ 7/9,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-cdc3d11a,review,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,fail,✗ -2,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-cdc3d11a,review,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,fail,✗ -2,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-cdc3d11a,review,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,fail,✗ -2,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-d511f9e8,verify,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,fail,✗ 4/12,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-d511f9e8,verify,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,fail,✗ 4/12,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-d511f9e8,verify,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,fail,✗ 4/12,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-d9b79b46,ui-build,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,fail,✗,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-d9b79b46,ui-build,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,pass,✓ 12/12,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-d9b79b46,ui-build,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,fail,✗ 未交付,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-ea80d793,vision,v4.1-flash-exp 预览 @ 官方,deepseek-v4.1-flash-exp@deepseek-official,primary,1,fail,✗ -1.0(1/5),
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-ea80d793,vision,v4.1-flash @ CommandCode,deepseek-v4.1-flash@commandcode,primary,1,fail,✗ -1.0,
amber-opencode/results/2026-W37.md,Full matrix (same-name cross-vendor),A-ea80d793,vision,v4.1-flash @ OpenCode Go,deepseek-v4.1-flash@opencode-go,primary,0,fail,✗ -2,
amber-workbuddy/results/2026-W37.md,Full matrix,A-0676097b,req-drift,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 4/4,
amber-workbuddy/results/2026-W37.md,Full matrix,A-0676097b,req-drift,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,pass,✓ 4/4,
amber-workbuddy/results/2026-W37.md,Full matrix,A-0676097b,req-drift,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,pass,✓ 4/4,
amber-workbuddy/results/2026-W37.md,Full matrix,A-13854d9d,text,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 5/5,
amber-workbuddy/results/2026-W37.md,Full matrix,A-13854d9d,text,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,pass,✓ 5/5,
amber-workbuddy/results/2026-W37.md,Full matrix,A-13854d9d,text,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,pass,✓ 5/5,
amber-workbuddy/results/2026-W37.md,Full matrix,A-1fd3683a,text,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 2/2,
amber-workbuddy/results/2026-W37.md,Full matrix,A-1fd3683a,text,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,pass,✓ 2/2,
amber-workbuddy/results/2026-W37.md,Full matrix,A-1fd3683a,text,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,pass,✓ 2/2,
amber-workbuddy/results/2026-W37.md,Full matrix,A-24bcf707,ops,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 5/5,
amber-workbuddy/results/2026-W37.md,Full matrix,A-24bcf707,ops,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,pass,✓ 5/5,
amber-workbuddy/results/2026-W37.md,Full matrix,A-24bcf707,ops,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,pass,✓ 5/5,
amber-workbuddy/results/2026-W37.md,Full matrix,A-442d4aab,build,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 7/7,
amber-workbuddy/results/2026-W37.md,Full matrix,A-442d4aab,build,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,pass,✓ 7/7,
amber-workbuddy/results/2026-W37.md,Full matrix,A-442d4aab,build,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,pass,✓ 7/7,
amber-workbuddy/results/2026-W37.md,Full matrix,A-47eea242,review,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 3,
amber-workbuddy/results/2026-W37.md,Full matrix,A-47eea242,review,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,pass,✓ 4,
amber-workbuddy/results/2026-W37.md,Full matrix,A-47eea242,review,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,pass,✓ 3,
amber-workbuddy/results/2026-W37.md,Full matrix,A-569dbe0d,build,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 10/10,
amber-workbuddy/results/2026-W37.md,Full matrix,A-569dbe0d,build,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,fail,✗ 8/10,
amber-workbuddy/results/2026-W37.md,Full matrix,A-569dbe0d,build,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,pass,✓ 10/10,
amber-workbuddy/results/2026-W37.md,Full matrix,A-61f7ad01,build,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 7/7,
amber-workbuddy/results/2026-W37.md,Full matrix,A-61f7ad01,build,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,fail,✗ 5/7,
amber-workbuddy/results/2026-W37.md,Full matrix,A-61f7ad01,build,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,pass,✓ 7/7,
amber-workbuddy/results/2026-W37.md,Full matrix,A-641195e2,build,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 8/8,
amber-workbuddy/results/2026-W37.md,Full matrix,A-641195e2,build,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,pass,✓ 8/8,
amber-workbuddy/results/2026-W37.md,Full matrix,A-641195e2,build,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,pass,✓ 8/8,
amber-workbuddy/results/2026-W37.md,Full matrix,A-6fbeb363,ops,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 6/6,
amber-workbuddy/results/2026-W37.md,Full matrix,A-6fbeb363,ops,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,pass,✓ 6/6,
amber-workbuddy/results/2026-W37.md,Full matrix,A-6fbeb363,ops,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,pass,✓ 6/6,
amber-workbuddy/results/2026-W37.md,Full matrix,A-77d62143,build,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 8/8,
amber-workbuddy/results/2026-W37.md,Full matrix,A-77d62143,build,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,pass,✓ 8/8,
amber-workbuddy/results/2026-W37.md,Full matrix,A-77d62143,build,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,pass,✓ 8/8,
amber-workbuddy/results/2026-W37.md,Full matrix,A-791e90ac,text,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 6/6,
amber-workbuddy/results/2026-W37.md,Full matrix,A-791e90ac,text,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,pass,✓ 6/6,
amber-workbuddy/results/2026-W37.md,Full matrix,A-791e90ac,text,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,pass,✓ 6/6,
amber-workbuddy/results/2026-W37.md,Full matrix,A-87c472cb,build,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,fail,✗ 6/8,
amber-workbuddy/results/2026-W37.md,Full matrix,A-87c472cb,build,deepseek-v4.1-flash (wb),deepseek-v4.1-flash@workbuddy,primary,0,fail,✗ 6/8,
amber-workbuddy/results/2026-W37.md,Full matrix,A-87c472cb,build,hy4-preview-f (wb),hy4-preview-f@workbuddy,primary,0,fail,✗ 6/8,
amber-workbuddy/results/2026-W37.md,Full matrix,A-8c909d0a,ops,deepseek-flash（官方 GA，对照）,deepseek-flash@deepseek-official,primary,1,pass,✓ 7/7,
